regime,method,noise,h_profile,mean_absolute_error,max_absolute_error,count
var,Expanded LSE,N1,Hstep,0.42945752691217665,0.8089300650193838,2
var,Expanded LSE,N2,Hbrn,0.44142351736458485,0.8347457338619593,2
var,Expanded LSE,N2,Hdec,0.4182389822956203,0.8031407993058219,2
var,Expanded LSE,N2,Hprbs,0.4113053268076026,0.8172967315238642,2
var,Expanded LSE,N2,Hsin,0.40825740077068123,0.8151449277922769,2
var,Expanded LSE,N2,Hstep,0.4251983702318268,0.8139581206554627,2
var,Expanded LSE,N3,Hbrn,0.43335829845934615,0.8662130329029256,2
var,Expanded LSE,N3,Hdec,0.4276960126816062,0.8198753138527803,2
var,Expanded LSE,N3,Hprbs,0.43805365890280845,0.8496559650992219,2
var,Expanded LSE,N3,Hsin,0.4569786798109162,0.8938947947929567,2
var,Expanded LSE,N3,Hstep,0.439614286895931,0.8405216558006963,2
var,Expanded LSE + graph control,N1,Hbrn,0.4176169039171227,0.8352338078342454,2
var,Expanded LSE + graph control,N1,Hdec,0.40189637353496277,0.8037927470699255,2
var,Expanded LSE + graph control,N1,Hprbs,0.4159941768384323,0.8319883536768646,2
var,Expanded LSE + graph control,N1,Hsin,0.4130488265430833,0.8260976530861666,2
var,Expanded LSE + graph control,N1,Hstep,0.4073422017053059,0.8146844034106118,2
var,Expanded LSE + graph control,N2,Hbrn,0.4172951479789393,0.8345902959578786,2
var,Expanded LSE + graph control,N2,Hdec,0.40225447517195445,0.8045089503439089,2
var,Expanded LSE + graph control,N2,Hprbs,0.41023723312801486,0.8204744662560297,2
var,Expanded LSE + graph control,N2,Hsin,0.40765227571566476,0.8153045514313295,2
var,Expanded LSE + graph control,N2,Hstep,0.40741992380936043,0.8148398476187209,2
var,Expanded LSE + graph control,N3,Hbrn,0.4331065164514619,0.8662130329029238,2
var,Expanded LSE + graph control,N3,Hdec,0.4099376569263913,0.8198753138527826,2
var,Expanded LSE + graph control,N3,Hprbs,0.43655973490420297,0.8731194698084059,2
var,Expanded LSE + graph control,N3,Hsin,0.44694739739647904,0.8938947947929581,2
