"method","variant","system","output","input","value","local_gradient_std","sample_count","allowed_by_graph","controls","runtime_seconds","basis_terms","operating_input","basis_coefficients","raw_value","source_row_index","T1","T2","T3","T4","C","P","H","u1","u2","u3","u4","kernel","ridge_alpha","epochs","hidden","layers","batch_size","learning_rate","window","fd_relative_step","depth","rollout_horizon","ridge","solve_method","ss_max_steps","ss_steps_done","ss_residual_mean","ss_residual_max","pinv_rcond"
"","","","","","","","","","","","","","","","7705.0","33.7751376988223","78.6918239183126","86.512496760009","94.3671757158124","73.6253986785142","133.815196022764","-1.0","2.17540359657493","3.86682354230744","2.74326730600773","1.31398837284049","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7719.0","33.7081692963597","78.6728600080708","86.6204533385553","96.1810257255397","74.1636557294744","134.850001433282","-1.0","2.17540359657493","3.86682354230744","2.74326730600773","1.47505050817984","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7733.0","31.3585150894559","78.8214129422458","86.5343178665323","95.8770226274923","73.5657708907454","132.608187131264","-1.0","1.94477103846867","3.86682354230744","2.74326730600773","1.47505050817984","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7747.0","31.2543779589102","81.578780351413","86.3841197414528","95.6091339807484","74.4449355972126","135.271859167214","-1.0","1.94477103846867","4.1245130109581","2.74326730600773","1.47505050817984","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7761.0","31.2062234532057","81.5332433999906","88.7946317631738","95.5711642120296","74.8328988883049","137.730999542522","-1.0","1.94477103846867","4.1245130109581","2.9774137683889","1.47505050817984","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7775.0","31.1026388721187","81.4907627004374","88.7685070322593","93.5612759929305","74.2433937822583","135.596386628693","-1.0","1.94477103846867","4.1245130109581","2.9774137683889","1.28297885393946","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7789.0","28.2020146738254","81.2345389537091","89.044689659911","93.5083464669486","73.2088417327565","131.842699945969","-1.0","1.64941097276654","4.1245130109581","2.9774137683889","1.28297885393946","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7803.0","28.1909471051167","78.8081442690319","88.7056208403038","93.2411341658176","72.7837411178855","128.760070440885","-1.0","1.64941097276654","3.87653218680471","2.9774137683889","1.28297885393946","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7817.0","28.2033105076913","78.6547598005109","90.2024422062181","93.4151425818045","73.0731687609886","130.099828161975","-1.0","1.64941097276654","3.87653218680471","3.13585741448128","1.28297885393946","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7831.0","28.3709923950719","78.7288672661188","90.1110822182296","94.5529864439862","73.3913731938304","130.819089293511","-1.0","1.64941097276654","3.87653218680471","3.13585741448128","1.38658016505955","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7845.0","25.7504475399332","78.4562016673945","89.9221588578006","94.4660172556747","72.9237686262342","127.846517409677","-1.0","1.38353203979477","3.87653218680471","3.13585741448128","1.38658016505955","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7859.0","25.648684672889","76.1336636179073","90.1376076135422","94.3992676209259","72.4538600341598","126.078403734817","-1.0","1.38353203979477","3.63579499131255","3.13585741448128","1.38658016505955","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7873.0","25.5489113522637","75.8969107959045","89.2470481073723","94.3073750037262","72.0250801544469","125.427552534021","-1.0","1.38353203979477","3.63579499131255","3.03337660722581","1.38658016505955","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7887.0","25.4043895055697","75.7264686254986","89.0784507811083","95.990939587372","72.1142119145305","127.52660115137","-1.0","1.38353203979477","3.63579499131255","3.03337660722581","1.54602772660127","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7901.0","22.6294175648699","75.8425834716574","89.0940890519744","95.9904839474221","71.5446607404375","124.599432623404","-1.0","1.10295304075637","3.63579499131255","3.03337660722581","1.54602772660127","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7915.0","22.6176413197304","78.5280898971459","88.952438376919","95.9880151075064","72.2989234551951","126.682302800625","-1.0","1.10295304075637","3.91425549094048","3.03337660722581","1.54602772660127","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7929.0","22.4558658283034","78.621079077691","86.2295390785517","96.23936502027","71.5482023249757","124.304227919395","-1.0","1.10295304075637","3.91425549094048","2.77446095148577","1.54602772660127","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7943.0","22.5911142006746","78.6291317895677","86.3591461633042","98.8093366009705","71.9617142920563","126.465728251795","-1.0","1.10295304075637","3.91425549094048","2.77446095148577","1.81716694536878","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7957.0","25.0180252367943","78.3056410096318","86.2146211306863","99.0207479834156","72.5625386299781","129.094216542735","-1.0","1.32274874239181","3.91425549094048","2.77446095148577","1.81716694536878","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7971.0","25.0703403183188","80.6676486095626","86.5213483132638","98.9279899533469","73.0051205540398","131.656287739322","-1.0","1.32274874239181","4.1480955435281","2.77446095148577","1.81716694536878","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7985.0","25.1122480286601","80.9215955903339","88.7053347450859","98.7270923243236","73.8218412992234","133.517065977709","-1.0","1.32274874239181","4.1480955435281","2.97795022183678","1.81716694536878","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7999.0","25.4361574077245","81.0113956984418","88.7260521271608","96.2368217183975","73.1211422824374","131.37532525536","-1.0","1.32274874239181","4.1480955435281","2.97795022183678","1.56239101422275","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8013.0","23.3429596112643","80.9626015716712","88.4340874067069","96.2542277645005","72.3247555356309","128.944412334885","-1.0","1.10133082664806","4.1480955435281","2.97795022183678","1.56239101422275","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8027.0","23.2754865139971","82.0585141998293","88.2445036045331","96.2590987673302","72.6282348379962","130.072777542686","-1.0","1.10133082664806","4.29558223720306","2.97795022183678","1.56239101422275","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8041.0","23.2000605095613","82.0668296850679","86.2968823044958","96.1835485937305","72.0831414441733","128.013387208082","-1.0","1.10133082664806","4.29558223720306","2.78041680811253","1.56239101422275","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8055.0","23.132538307626","82.1520285629899","86.318298622409","98.6285881470623","72.6727649107623","130.25832358346","-1.0","1.10133082664806","4.29558223720306","2.78041680811253","1.81110979745806","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8069.0","21.7765843390927","82.0983115228294","86.2594181280354","98.5651298140419","72.4393802659851","129.117368982084","-1.0","0.950452510479694","4.29558223720306","2.78041680811253","1.81110979745806","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8083.0","21.7830106855233","81.0282756430811","86.2807715840111","98.5073115794202","72.5072069704299","127.617969319041","-1.0","0.950452510479694","4.1675774176924","2.78041680811253","1.81110979745806","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8097.0","21.9513844064728","81.0747843191911","84.3551341712347","98.4169311633491","72.1010912106207","126.134190836909","-1.0","0.950452510479694","4.1675774176924","2.58400859649011","1.81110979745806","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8111.0","22.1108637035397","81.0314771361833","84.2983432726495","96.9395516576655","71.6485422913833","124.683097307263","-1.0","0.950452510479694","4.1675774176924","2.58400859649011","1.66971128177037","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8125.0","20.7769774550297","81.0255680714516","84.3136084161684","96.9283879902667","71.1396649627994","122.507052417672","-1.0","0.806638748659322","4.1675774176924","2.58400859649011","1.66971128177037","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8139.0","20.7585897647297","78.3120484697416","84.0273462239255","96.8712408371311","70.6760155280959","120.029300166437","-1.0","0.806638748659322","3.90706028177644","2.58400859649011","1.66971128177037","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8153.0","21.0468383577967","78.497073226752","81.5001837324291","97.005471999574","69.5956203674572","117.051577777397","-1.0","0.806638748659322","3.90706028177644","2.29765785260355","1.66971128177037","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8167.0","21.0664822931434","78.6897616271261","81.880415012676","98.2028721259076","70.105595266203","118.313822508306","-1.0","0.806638748659322","3.90706028177644","2.29765785260355","1.79247896046569","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8181.0","22.9920005809136","78.7509720530731","81.8688166063612","98.4538106759023","70.6826519096524","120.332989723646","-1.0","1.00534806472735","3.90706028177644","2.29765785260355","1.79247896046569","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8195.0","22.9979464656002","77.2056358306321","81.7265651156657","98.5984146869549","70.39522916317","118.651303977065","-1.0","1.00534806472735","3.75211397667253","2.29765785260355","1.79247896046569","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8209.0","23.0520903637943","77.1251747290879","79.0274872474235","98.4522210808262","69.8274836939432","115.553588641083","-1.0","1.00534806472735","3.75211397667253","2.01613565209224","1.79247896046569","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8223.0","23.1679517988711","77.3037060810604","79.0958241629492","95.6771839406412","69.4747258353178","113.518543228264","-1.0","1.00534806472735","3.75211397667253","2.01613565209224","1.52772088362143","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8237.0","20.9992765495023","77.1266990218624","78.8905443427952","95.8466436971576","68.9610762754629","111.134163821783","-1.0","0.778067790690665","3.75211397667253","2.01613565209224","1.52772088362143","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8251.0","20.8108847272534","74.9760529595509","79.1095146492542","95.8537751692706","68.0959459596368","108.984395512294","-1.0","0.778067790690665","3.53135488608265","2.01613565209224","1.52772088362143","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8265.0","20.7702202412192","75.0638502279368","77.1218593499403","95.6190710638068","67.6508650150563","107.585287372969","-1.0","0.778067790690665","3.53135488608265","1.82488835030113","1.52772088362143","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8279.0","20.4644352769811","74.8374340796533","76.9976858068812","93.1048448087701","66.7493843747459","105.236088071898","-1.0","0.778067790690665","3.53135488608265","1.82488835030113","1.27748527405975","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8293.0","17.8563297120453","74.7085240429462","76.7995525356873","93.1779636108463","65.7841318348909","102.580544308071","-1.0","0.48972264836688","3.53135488608265","1.82488835030113","1.27748527405975","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8307.0","17.7238527544981","72.7355229177892","76.7592808369577","93.3551969328559","65.0908619451553","100.681128667088","-1.0","0.48972264836688","3.31262272784095","1.82488835030113","1.27748527405975","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8321.0","17.591313616229","72.4719424866392","78.9865474298078","93.2114371170203","65.5665706902448","102.562230058341","-1.0","0.48972264836688","3.31262272784095","2.0474030439701","1.27748527405975","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8335.0","17.6548348655322","72.3411813089126","79.0887390575851","90.561423491168","64.9776408526525","99.7620351154163","-1.0","0.48972264836688","3.31262272784095","2.0474030439701","0.996994612602582","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8349.0","16.7546921732629","72.0609033334347","78.9442217583134","90.7399436873775","64.5026986139464","99.0903147152511","-1.0","0.387381326220699","3.31262272784095","2.0474030439701","0.996994612602582","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8363.0","16.8734610446887","70.3363551842021","78.9933451555221","90.5990345855794","64.0825022147755","96.6744510931258","-1.0","0.387381326220699","3.09718275049404","2.0474030439701","0.996994612602582","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8377.0","16.8333887742604","70.2174436505083","80.6681499899587","90.6371258277375","64.2759121529609","97.8728070637791","-1.0","0.387381326220699","3.09718275049404","2.21603651460463","0.996994612602582","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8391.0","16.8123778585505","70.3305813985782","80.705071137037","92.9557649020469","64.7146101553908","100.322366917751","-1.0","0.387381326220699","3.09718275049404","2.21603651460463","1.23549317793643","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8405.0","15.296034986548","70.1712960214477","80.7384924129554","92.8423483262736","64.4922483251914","98.6537443324047","-1.0","0.226118626465056","3.09718275049404","2.21603651460463","1.23549317793643","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8419.0","15.2323035882382","72.8212033884909","80.7527672072861","92.808426241414","65.3786683681363","101.605862020266","-1.0","0.226118626465056","3.36166722522769","2.21603651460463","1.23549317793643","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8433.0","15.1558566824095","72.8628011256265","79.2264409099633","93.174166171897","64.9050474860821","100.485682050816","-1.0","0.226118626465056","3.36166722522769","2.0522631509404","1.23549317793643","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8447.0","15.2048371010087","72.7763590909762","79.0603874146128","95.6093985477086","65.3581234355145","103.087335142719","-1.0","0.226118626465056","3.36166722522769","2.0522631509404","1.47661035046519","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8461.0","13.6720240667895","73.0890256103065","79.0934000841247","95.530740313742","65.1784037882859","101.654119745063","-1.0","0.0718208576452934","3.36166722522769","2.0522631509404","1.47661035046519","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8475.0","13.6534465267964","71.9438763978971","79.0111681216011","95.4060377914263","64.894202122152","100.892138523348","-1.0","0.0718208576452934","3.23077527578303","2.0522631509404","1.47661035046519","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8489.0","13.583034238556","71.9505563941699","80.4983267298485","95.5458646489117","65.61675234747","102.820649370292","-1.0","0.0718208576452934","3.23077527578303","2.22038398425666","1.47661035046519","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8503.0","13.7802419179811","71.8346620866588","80.7320352456062","93.2278835873034","65.1759929497635","101.18400330616","-1.0","0.0718208576452934","3.23077527578303","2.22038398425666","1.24118622251819","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8517.0","15.3806112436211","71.6945275282785","80.6726972999262","92.9964021988483","65.3428944568209","102.352446288771","-1.0","0.215399368496291","3.23077527578303","2.22038398425666","1.24118622251819","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8531.0","15.3501326153296","73.2329773754767","80.8280126285559","93.0319699273167","65.6842939994147","103.302035181855","-1.0","0.215399368496291","3.3588858692987","2.22038398425666","1.24118622251819","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8545.0","15.4565624167737","73.2002595954141","83.7965280319115","93.1048135686643","66.4941942068885","106.47967601812","-1.0","0.215399368496291","3.3588858692987","2.5131874656802","1.24118622251819","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8559.0","15.4625148221093","73.092572387305","84.0946639696788","91.3027449048499","66.0182747534885","105.309041306097","-1.0","0.215399368496291","3.3588858692987","2.5131874656802","1.06358887052882","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8573.0","17.4087105456423","72.6880138397694","84.1440326959814","91.3633979066193","66.5136466755889","107.020668805738","-1.0","0.40710397027267","3.3588858692987","2.5131874656802","1.06358887052882","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8587.0","17.166067752842","69.7448506548205","84.0052526251951","91.421756585764","65.8434188505993","104.373612819985","-1.0","0.40710397027267","3.06770210350764","2.5131874656802","1.06358887052882","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8601.0","17.2948760521556","69.6173006491018","86.7147463953952","91.677425598656","66.5915863029133","107.088779701577","-1.0","0.40710397027267","3.06770210350764","2.7785289376285","1.06358887052882","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8615.0","17.1958227858512","69.7404923302261","86.9166161930027","93.525571311728","66.9309287602637","108.936471857161","-1.0","0.40710397027267","3.06770210350764","2.7785289376285","1.2414852495093","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8629.0","18.7001388663428","69.8054367345539","86.7262681764363","93.4859819386813","67.3094399152637","110.42349527193","-1.0","0.537932978908367","3.06770210350764","2.7785289376285","1.2414852495093","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8643.0","18.566955016667","72.6657933552221","86.7049414353949","93.5324743581463","67.8574808439285","112.735088952704","-1.0","0.537932978908367","3.33443209589515","2.7785289376285","1.2414852495093","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8657.0","18.6894789231626","72.5524414266519","85.6247948720122","93.3774482786514","67.5405194781412","111.860002872626","-1.0","0.537932978908367","3.33443209589515","2.63960417028752","1.2414852495093","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8671.0","18.5560294810742","72.5656062856682","85.346581905115","90.465472899801","66.8644977912007","108.577055213831","-1.0","0.537932978908367","3.33443209589515","2.63960417028752","0.948201772336019","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8685.0","19.6919413615998","72.5766987102189","85.2878343988455","90.5232531617663","67.2385767304445","109.359703624738","-1.0","0.665772319177506","3.33443209589515","2.63960417028752","0.948201772336019","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8699.0","19.661902617831","71.0037902014071","85.03185199415","90.4257873256765","66.6381692630162","107.98287152459","-1.0","0.665772319177506","3.15407633576429","2.63960417028752","0.948201772336019","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8713.0","19.5942414065052","71.1491679018268","87.3765089317826","90.4554860593668","67.0374092333866","109.867066676949","-1.0","0.665772319177506","3.15407633576429","2.85347964252398","0.948201772336019","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8727.0","19.0226340184507","71.1370914041905","87.4799388613644","89.2999483461283","67.1575974930954","109.565237761678","-1.0","0.665772319177506","3.15407633576429","2.85347964252398","0.840309865757839","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8741.0","16.4351434573449","71.3086462542455","87.4003256141538","89.4065422891187","66.1762114610013","106.330916151658","-1.0","0.372966549744403","3.15407633576429","2.85347964252398","0.840309865757839","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8755.0","16.3109023693004","74.2613885045341","87.3463820505572","89.4059247081831","66.9430591546332","108.503380312588","-1.0","0.372966549744403","3.42807016769382","2.85347964252398","0.840309865757839","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8769.0","16.1807216971917","74.323473664071","84.5847571396005","89.3387094589582","66.4411739825836","106.19392031138","-1.0","0.372966549744403","3.42807016769382","2.5946375100141","0.840309865757839","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8783.0","16.2074601196801","74.653854824847","84.7867336159404","90.4812370374168","66.6161851389919","107.567731009856","-1.0","0.372966549744403","3.42807016769382","2.5946375100141","0.970069059638862","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8797.0","13.6328335011779","74.6391512288771","84.5604850941467","90.6315820937528","65.9177480427303","104.414941434246","-1.0","0.100257045241494","3.42807016769382","2.5946375100141","0.970069059638862","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8811.0","13.8725229045621","73.3133723944497","84.470080537993","90.506117682016","65.7946002624564","102.527153460865","-1.0","0.100257045241494","3.28742554947661","2.5946375100141","0.970069059638862","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8825.0","13.9968444341619","73.2240916034326","86.3280729763669","90.6116584406999","66.2681649274371","104.626966281065","-1.0","0.100257045241494","3.28742554947661","2.79310260601433","0.970069059638862","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8839.0","13.9067742021641","73.2975769618706","86.268576208505","92.3007450243184","66.6633850715276","106.753136088878","-1.0","0.100257045241494","3.28742554947661","2.79310260601433","1.15158590135363","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8853.0","16.6736777619173","73.1763965423413","86.2492458134256","92.4627221733185","67.5491084843784","108.963013551123","-1.0","0.391466473963881","3.28742554947661","2.79310260601433","1.15158590135363","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8867.0","16.9582809699757","75.4799964740597","86.3144525081124","92.6284455557612","68.0220472898505","110.827796151725","-1.0","0.391466473963881","3.47525551280336","2.79310260601433","1.15158590135363","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8881.0","16.930323778116","75.3845121745744","83.4622949471042","92.6160939205653","67.3406890524768","108.449395144036","-1.0","0.391466473963881","3.47525551280336","2.51640965341712","1.15158590135363","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8895.0","16.7145655054875","75.5085014355876","83.7720815657182","95.3425781937129","67.974636374592","111.340875012675","-1.0","0.391466473963881","3.47525551280336","2.51640965341712","1.43686242269964","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8909.0","19.4405420252824","75.4896710446484","83.5702584011309","95.685950233197","68.4818035805603","113.237720071018","-1.0","0.636007865503527","3.47525551280336","2.51640965341712","1.43686242269964","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8923.0","19.3394046841445","73.6651728050761","83.5795014520707","95.8014151017639","67.9010764299898","111.437992150239","-1.0","0.636007865503527","3.30351240771995","2.51640965341712","1.43686242269964","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8937.0","19.2422893558818","73.6820720089201","80.6896295431216","95.9342434405675","67.33732804219","108.542104714933","-1.0","0.636007865503527","3.30351240771995","2.2249200496095","1.43686242269964","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8951.0","19.1869472895939","73.4842599657205","80.7926736067079","98.6038557522586","68.0550129154658","111.032790957297","-1.0","0.636007865503527","3.30351240771995","2.2249200496095","1.70255628258947","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8965.0","22.0539038917844","73.6206419060752","80.8475971376758","98.9017101125389","68.8773467290428","113.226407790671","-1.0","0.902836784903662","3.30351240771995","2.2249200496095","1.70255628258947","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8979.0","22.0483687510901","76.280336644962","81.0730723073211","98.9853215835766","69.3963657879579","116.409008038723","-1.0","0.902836784903662","3.55729696414148","2.2249200496095","1.70255628258947","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","8993.0","22.2106037652867","76.404774941533","83.2129523544658","98.9116114528378","69.9633237717403","119.239358682509","-1.0","0.902836784903662","3.55729696414148","2.44764087245699","1.70255628258947","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9007.0","22.2593682264836","76.4317144852993","83.1971635131367","97.011987502004","69.2480040606247","116.677516674509","-1.0","0.902836784903662","3.55729696414148","2.44764087245699","1.52104767638298","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9021.0","21.1557408707921","76.7852794560373","83.142809934398","96.7906389726081","69.2650892130272","116.343864171054","-1.0","0.780637165145399","3.55729696414148","2.44764087245699","1.52104767638298","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9035.0","21.0174627649156","74.0568176453487","83.0881881470975","96.5174595828325","68.3217398487038","113.505690537027","-1.0","0.780637165145399","3.26627392268314","2.44764087245699","1.52104767638298","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9049.0","21.0418521107109","74.1831205352804","80.932429635469","96.5384916659819","67.8138604156905","111.32160285939","-1.0","0.780637165145399","3.26627392268314","2.24751601884291","1.52104767638298","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9063.0","21.0882157881506","74.1347872681011","80.7120040134857","95.2115170881226","67.4666736350061","110.313659345429","-1.0","0.780637165145399","3.26627392268314","2.24751601884291","1.4064673093094","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9077.0","19.7259048584101","74.1932615049205","80.7551212308361","95.0631895329119","66.8440271621345","107.958067494488","-1.0","0.624436265363656","3.26627392268314","2.24751601884291","1.4064673093094","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9091.0","19.6123176873897","71.3387187951159","80.7840357244978","95.0643453091326","66.1380150138968","105.15812030215","-1.0","0.624436265363656","2.98505172225664","2.24751601884291","1.4064673093094","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9105.0","19.2323249827409","71.5360280062284","78.250872907098","95.1071352448279","65.6201195376778","102.424786943156","-1.0","0.624436265363656","2.98505172225664","2.01942081040774","1.4064673093094","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9119.0","19.0207306265419","71.5615653799905","78.3905234436233","92.9917493660062","64.8663506024623","100.189450315132","-1.0","0.624436265363656","2.98505172225664","2.01942081040774","1.17690382011129","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9133.0","20.941100128256","71.3413848526809","78.1931586027431","92.8927077321174","65.1496651693409","101.920343458032","-1.0","0.814306213771585","2.98505172225664","2.01942081040774","1.17690382011129","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9147.0","20.9341157284335","68.7883360121674","78.2938557374834","92.9756577540169","64.4989309985845","99.3835695069662","-1.0","0.814306213771585","2.74852827801196","2.01942081040774","1.17690382011129","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9161.0","21.0093329187435","69.0056130710839","80.9405691433721","93.0533840302312","65.198082824841","101.784755255988","-1.0","0.814306213771585","2.74852827801196","2.28021251191824","1.17690382011129","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9175.0","20.842711709787","68.7719338624426","80.91572946053","90.6256474439657","64.5503886045327","99.0996895995358","-1.0","0.814306213771585","2.74852827801196","2.28021251191824","0.921834590030667","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9189.0","19.7569980896174","69.0011401257628","80.7615425728224","90.5037027285609","64.2742053044181","97.5135691918899","-1.0","0.687540541171646","2.74852827801196","2.28021251191824","0.921834590030667","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9203.0","19.7285147118614","70.7759045405616","80.7460057001534","90.5631703094345","64.7339661790297","99.5307838085695","-1.0","0.687540541171646","2.91204563706419","2.28021251191824","0.921834590030667","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9217.0","19.7350958370698","71.0216377908252","79.1323637643722","90.3219637516324","64.2972210686135","98.218454730126","-1.0","0.687540541171646","2.91204563706419","2.12497860035406","0.921834590030667","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9231.0","19.9242820127715","71.3608422837325","79.0756533165863","91.3496470596264","64.7171250652903","99.3235435014406","-1.0","0.687540541171646","2.91204563706419","2.12497860035406","1.02259857456238","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","9245.0","18.5938167241325","71.5613584990454","79.2566141497891","91.2538644066102","64.5125680865569","97.6532667055538","-1.0","0.567162063558443","2.91204563706419","2.12497860035406","1.02259857456238","","","","","","","","","","","","","","","","","",""
