"method","variant","system","output","input","value","local_gradient_std","sample_count","allowed_by_graph","controls","runtime_seconds","basis_terms","operating_input","basis_coefficients","raw_value","source_row_index","u","x1","x2","kernel","ridge_alpha","epochs","hidden","layers","batch_size","learning_rate","window","fd_relative_step","depth","rollout_horizon","ridge","solve_method","ss_max_steps","ss_steps_done","ss_residual_mean","ss_residual_max","pinv_rcond"
"dml_basis","pure","low_dim","x1","u","4.395899041080742","2.2345047869342523","26.0","","[]","0.0343556998996064","linear,square,cube,tanh,signed_log1p","0.019191939882436095","{""linear"": -7.0981405729083225, ""square"": 0.04029554023719689, ""cube"": 0.2898484308197822, ""tanh"": -2.8441617428326547, ""signed_log1p"": 14.610409010185554}","","","","","","","","","","","","","","","","","","","","","","",""
"dml_basis","pure","low_dim","x2","u","1.0033139147827592","0.654472968651544","26.0","","[]","0.0343556998996064","linear,square,cube,tanh,signed_log1p","0.019191939882436095","{""linear"": -3.417032776183708, ""square"": 0.06540584776065858, ""cube"": 0.27875619415650654, ""tanh"": 0.8966832627180443, ""signed_log1p"": 3.5887532497914885}","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","3.0","0.0","1.5866858052845214","2.0904868646059733","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","7.0","0.5003818664186679","2.4871331785630963","2.151997999703804","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","11.0","0.0","1.5210954500162637","2.1191062480717267","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","15.0","1.588855203878302","2.6015874234385588","2.102264296382346","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","19.0","0.0","1.3369024943784584","2.0560487718976","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","23.0","1.102742760980774","2.4730852043744536","2.0119324728604093","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","27.0","0.0","1.3551646991580526","2.054815413110572","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","31.0","-1.0991712400376326","0.238117127706427","2.080079672677779","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","35.0","0.0","1.3480635624266506","2.0460332196051496","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","39.0","-0.7993348603550983","0.3484324470032882","2.0044072855768147","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","43.0","0.0","1.384181962402656","2.002378251547833","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","47.0","1.4942137815850476","2.655311518929409","2.0585918894778152","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","51.0","0.0","1.3638633758968404","1.9992388507220271","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","55.0","-1.978938781737701","0.0870713413061426","2.052469799928344","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","59.0","0.0","1.2487027573496925","1.9953076853295035","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","63.0","1.2849136735310651","2.4665265051951426","1.9352359686941152","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","67.0","0.0","1.161543017829707","1.9577920476393","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","71.0","1.188277715008185","2.410588594434398","1.9610755070951065","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","75.0","0.0","1.2993740476037736","1.9018601684564755","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","79.0","-0.1282601886251169","0.8984157926220155","1.85142267779966","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","83.0","0.0","1.22191311925889","1.7898595518102125","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","87.0","-0.7878702927227459","0.0840938586015448","1.8282857955873155","","","","","","","","","","","","","","","","","",""
